date,fafh,metro,cpi_all_us,federal_rate,core_state_rate,local_rate_max,multistate_avg_rate,mw_core_local,log_fafh,log_cpi_all_us,log_mw_core_local,log_mw_multistate,dlog_fafh,dlog_cpi_all_us,dlog_mw_core_local,dlog_mw_multistate,lead_dlog_mw_core,lag_dlog_mw_core,treated_core,month,year
2017-05-01,279.58,New York,244.733,7.25,9.7,NA,9.07,9.7,5.633288477042982,5.500167820367001,2.272125885509337,2.2049722641270453,0.0017792484238752238,8.543567602012914e-4,0,0,0,0,0,5,2017
2017-06-01,279.633,New York,244.955,7.25,9.7,NA,9.07,9.7,5.633478029146237,5.501074520205302,2.272125885509337,2.2049722641270453,1.8955210325444227e-4,9.066998383007174e-4,0,0,0,0,0,6,2017
2017-07-01,279.985,New York,244.786,7.25,9.7,NA,9.07,9.7,5.634736030305678,5.500384359460303,2.272125885509337,2.2049722641270453,0.0012580011594414131,-6.901607449991687e-4,0,0,0,0,0,7,2017
2017-08-01,280.119,New York,245.519,7.25,9.7,NA,9.07,9.7,5.63521451288233,5.503374337315242,2.272125885509337,2.2049722641270453,4.7848257665172866e-4,0.002989977854939596,0,0,0,0,0,8,2017
2017-09-01,281.109,New York,246.819,7.25,9.7,NA,9.07,9.7,5.638742494475724,5.508655274481298,2.272125885509337,2.2049722641270453,0.0035279815933941805,0.005280937166055821,0,0,0,0,0,9,2017
2017-10-01,281.995,New York,246.663,7.25,9.7,NA,9.07,9.7,5.6418893402844725,5.508023032554758,2.272125885509337,2.2049722641270453,0.0031468458087484663,-6.322419265405443e-4,0,0,0,0,0,10,2017
2017-11-01,282.774,New York,246.669,7.25,9.7,NA,9.07,9.7,5.644647992030677,5.508047356944825,2.272125885509337,2.2049722641270453,0.002758651746204599,2.4324390067498314e-5,0,0,0,0,0,11,2017
2017-12-01,283.526,New York,246.524,7.25,9.7,NA,9.07,9.7,5.64730382972101,5.507459351826432,2.272125885509337,2.2049722641270453,0.0026558376903329517,-5.880051183932977e-4,0,0,0.06967992063799011,0,0,12,2017
2018-01-01,284.097,New York,247.867,7.25,10.4,NA,9.5,10.4,5.649315729142298,5.512892311987312,2.341805806147327,2.2512917986064953,0.002011899421288099,0.005432960160880462,0.06967992063799011,0.04631953447945003,0,0,1,1,2018
2018-02-01,284.932,New York,248.991,7.25,10.4,NA,9.5,10.4,5.652250555308751,5.5174167512331636,2.341805806147327,2.2512917986064953,0.0029348261664532416,0.0045244392458512195,0,0,0,0.06967992063799011,0,2,2018
2018-03-01,285.765,New York,249.554,7.25,10.4,NA,9.5,10.4,5.6551697947355075,5.519675324639091,2.341805806147327,2.2512917986064953,0.002919239426756093,0.0022585734059274998,0,0,0,0,0,3,2018
2018-04-01,287.238,New York,250.546,7.25,10.4,NA,9.5,10.4,5.660311140399327,5.523642536401024,2.341805806147327,2.2512917986064953,0.005141345663819408,0.00396721176193271,0,0,0,0,0,4,2018
2018-05-01,289.241,New York,251.588,7.25,10.4,NA,9.5,10.4,5.667260250637242,5.527792828935278,2.341805806147327,2.2512917986064953,0.006949110237915335,0.004150292534253808,0,0,0,0,0,5,2018
2018-06-01,289.637,New York,251.989,7.25,10.4,NA,9.5,10.4,5.668628414781576,5.5293854357650485,2.341805806147327,2.2512917986064953,0.0013681641443339387,0.001592606829770915,0,0,0,0,0,6,2018
2018-07-01,289.604,New York,252.006,7.25,10.4,NA,9.5,10.4,5.6685144725708705,5.52945289675179,2.341805806147327,2.2512917986064953,-1.1394221070570865e-4,6.746098674170753e-5,0,0,0,0,0,7,2018
2018-08-01,289.699,New York,252.146,7.25,10.4,NA,9.5,10.4,5.668842452922609,5.530008284823636,2.341805806147327,2.2512917986064953,3.2798035173886575e-4,5.553880718460746e-4,0,0,0,0,0,8,2018
2018-09-01,290.532,New York,252.439,7.25,10.4,NA,9.5,10.4,5.6717137251306955,5.531169635370845,2.341805806147327,2.2512917986064953,0.0028712722080861397,0.0011613505472087837,0,0,0,0,0,9,2018
2018-10-01,290.286,New York,252.885,7.25,10.4,NA,9.5,10.4,5.670866643894543,5.532934839935874,2.341805806147327,2.2512917986064953,-8.470812361522917e-4,0.0017652045650287107,0,0,0,0,0,10,2018
2018-11-01,290.423,New York,252.038,7.25,10.4,NA,9.5,10.4,5.671338480916328,5.529579869793997,2.341805806147327,2.2512917986064953,4.718370217844381e-4,-0.0033549701418769118,0,0,0,0,0,11,2018
2018-12-01,291.13,New York,251.233,7.25,10.4,NA,9.5,10.4,5.673769902810133,5.526380795392588,2.341805806147327,2.2512917986064953,0.002431421893805741,-0.0031990744014089856,0,0,0.12629372532429217,0,0,12,2018
2019-01-01,292.168,New York,251.712,7.25,11.8,NA,11.4,11.8,5.677328979288014,5.528285576809345,2.468099531471619,2.4336133554004498,0.003559076477881007,0.0019047814167567623,0.12629372532429217,0.18232155679395445,0,0,1,1,2019
2019-02-01,293.474,New York,252.776,7.25,11.8,NA,11.4,11.8,5.681789049313513,5.532503721057067,2.468099531471619,2.4336133554004498,0.004460070025498197,0.004218144247722044,0,0,0,0.12629372532429217,0,2,2019
2019-03-01,293.993,New York,254.202,7.25,11.8,NA,11.4,11.8,5.6835559575314205,5.538129226545016,2.468099531471619,2.4336133554004498,0.0017669082179079254,0.005625505487949489,0,0,0,0,0,3,2019
2019-04-01,294.575,New York,255.548,7.25,11.8,NA,11.4,11.8,5.685533639599404,5.543410258926571,2.468099531471619,2.4336133554004498,0.001977682067983544,0.005281032381554418,0,0,0,0,0,4,2019
2019-05-01,295.465,New York,256.092,7.25,11.8,NA,11.4,11.8,5.688550386514777,5.5455367549198344,2.468099531471619,2.4336133554004498,0.003016746915372792,0.002126495993263866,0,0,0,0,0,5,2019
2019-06-01,296.138,New York,256.143,7.25,11.8,NA,11.4,11.8,5.690825561895263,5.545735882274148,2.468099531471619,2.4336133554004498,0.0022751753804861607,1.9912735431315554e-4,0,0,0,0,0,6,2019
2019-07-01,296.627,New York,256.571,7.25,11.8,NA,11.4,11.8,5.692475457253214,5.547405429426817,2.468099531471619,2.4336133554004498,0.0016498953579509035,0.0016695471526695371,0,0,0,0,0,7,2019
2019-08-01,298.723,New York,256.558,7.25,11.8,NA,11.4,11.8,5.699516722592475,5.547354759907056,2.468099531471619,2.4336133554004498,0.00704126533926086,-5.066951976129275e-5,0,0,0,0,0,8,2019
2019-09-01,298.868,New York,256.759,7.25,11.8,NA,11.4,11.8,5.700002004341516,5.548137901748347,2.468099531471619,2.4336133554004498,4.852817490412775e-4,7.83141841290913e-4,0,0,0,0,0,9,2019
2019-10-01,298.679,New York,257.346,7.25,11.8,NA,11.4,11.8,5.699369418097078,5.550421482943192,2.468099531471619,2.4336133554004498,-6.325862444382935e-4,0.0022835811948453966,0,0,0,0,0,10,2019
2019-11-01,298.94,New York,257.208,7.25,11.8,NA,11.4,11.8,5.700242884357668,5.549885096078806,2.468099531471619,2.4336133554004498,8.73466260590483e-4,-5.363868643861736e-4,0,0,0,0,0,11,2019
2019-12-01,300.22,New York,256.974,7.25,11.8,NA,11.4,11.8,5.70451553923203,5.5489749124622865,2.468099531471619,2.4336133554004498,0.004272654874362125,-9.10183616519511e-4,0,0,0,0,0,12,2019
2020-01-01,299.909,New York,257.971,7.25,11.8,NA,11.4,11.8,5.703479095308007,5.55284717550314,2.468099531471619,2.4336133554004498,-0.0010364439240238,0.0038722630408534187,0,0,0,0,0,1,2020
2020-02-01,300.707,New York,258.678,7.25,11.8,NA,11.4,11.8,5.706136368739162,5.555584044988274,2.468099531471619,2.4336133554004498,0.0026572734311551827,0.0027368694851341857,0,0,0,0,0,2,2020
2020-03-01,300.566,New York,258.115,7.25,11.8,NA,11.4,11.8,5.705667363802687,5.553405222044751,2.468099531471619,2.4336133554004498,-4.6900493647505925e-4,-0.0021788229435228956,0,0,0,0,0,3,2020
2020-04-01,304.31,New York,256.389,7.25,11.8,NA,11.4,11.8,5.718046918669906,5.5466958224101415,2.468099531471619,2.4336133554004498,0.012379554867218978,-0.006709399634609703,0,0,0,0,0,4,2020
2020-05-01,306.452,New York,256.394,7.25,11.8,NA,11.4,11.8,5.7250611362605826,5.546715323836671,2.468099531471619,2.4336133554004498,0.0070142175906768855,1.950142652962228e-5,0,0,0,0,0,5,2020
2020-06-01,308.662,New York,257.797,7.25,11.8,NA,11.4,11.8,5.732246827073283,5.5521724535095265,2.468099531471619,2.4336133554004498,0.007185690812700152,0.0054571296728553875,0,0,0,0,0,6,2020
2020-07-01,306.433,New York,259.101,7.25,11.8,NA,11.4,11.8,5.724999134416824,5.557217947074317,2.468099531471619,2.4336133554004498,-0.0072476926564588595,0.005045493564790782,0,0,0,0,0,7,2020
2020-08-01,308.617,New York,259.918,7.25,11.8,NA,11.4,11.8,5.732101025903699,5.560366196655956,2.468099531471619,2.4336133554004498,0.007101891486875012,0.003148249581638396,0,0,0,0,0,8,2020
2020-09-01,309.803,New York,260.28,7.25,11.8,NA,11.4,11.8,5.735936611602764,5.561757974626783,2.468099531471619,2.4336133554004498,0.0038355856990648363,0.0013917779708272349,0,0,0,0,0,9,2020
2020-10-01,312.912,New York,260.388,7.25,11.8,NA,11.4,11.8,5.745922000850293,5.562172826323254,2.468099531471619,2.4336133554004498,0.009985389247529675,4.148516964708193e-4,0,0,0,0,0,10,2020
2020-11-01,312.624,New York,260.229,7.25,11.8,NA,11.4,11.8,5.745001190472156,5.561562012596681,2.468099531471619,2.4336133554004498,-9.208103781377375e-4,-6.108137265723457e-4,0,0,0,0,0,11,2020
2020-12-01,313.944,New York,260.474,7.25,11.8,NA,11.4,11.8,5.7492146260540355,5.5625030481508455,2.468099531471619,2.4336133554004498,0.004213435581879921,9.41035554164138e-4,0,0,0.05762911283663641,0,0,12,2020
2021-01-01,314.528,New York,261.582,7.25,12.5,NA,12.25,12.5,5.751073102384219,5.566747809876261,2.5257286443082556,2.505525936990736,0.001858476330183656,0.004244761725415103,0.05762911283663641,0.07191258159028635,0,0,1,1,2021
2021-02-01,315.561,New York,263.014,7.25,12.5,NA,12.25,12.5,5.754352007191319,5.572207262700159,2.5257286443082556,2.505525936990736,0.0032789048070993587,0.005459452823898481,0,0,0,0.05762911283663641,0,2,2021
2021-03-01,316.538,New York,264.877,7.25,12.5,NA,12.25,12.5,5.7574432975683765,5.579265567291434,2.5257286443082556,2.505525936990736,0.003091290377057909,0.007058304591274656,0,0,0,0,0,3,2021
2021-04-01,317.349,New York,267.054,7.25,12.5,NA,12.25,12.5,5.760002114652509,5.587450885142054,2.5257286443082556,2.505525936990736,0.0025588170841324143,0.0081853178506206,0,0,0,0,0,4,2021
2021-05-01,318.164,New York,269.195,7.25,12.5,NA,12.25,12.5,5.762566973111076,5.595436024046819,2.5257286443082556,2.505525936990736,0.00256485845856691,0.00798513890476471,0,0,0,0,0,5,2021
2021-06-01,320.23,New York,271.696,7.25,12.5,NA,12.25,12.5,5.769039487616693,5.604683794203946,2.5257286443082556,2.505525936990736,0.006472514505617255,0.009247770157126745,0,0,0,0,0,6,2021
2021-07-01,322.358,New York,273.003,7.25,12.5,NA,12.25,12.5,5.775662729193361,5.60948278413557,2.5257286443082556,2.505525936990736,0.006623241576668271,0.004798989931623865,0,0,0,0,0,7,2021
2021-08-01,324.261,New York,273.567,7.25,12.5,NA,12.25,12.5,5.78154874706215,5.61154656443885,2.5257286443082556,2.505525936990736,0.005886017868788507,0.0020637803032803603,0,0,0,0,0,8,2021
2021-09-01,330.107,New York,274.31,7.25,12.5,NA,12.25,12.5,5.799416844329554,5.614258853713599,2.5257286443082556,2.505525936990736,0.017868097267403904,0.002712289274748869,0,0,0,0,0,9,2021
2021-10-01,332.368,New York,276.589,7.25,12.5,NA,12.25,12.5,5.8062427887923285,5.622532649820921,2.5257286443082556,2.505525936990736,0.006825944462774736,0.008273796107322262,0,0,0,0,0,10,2021
2021-11-01,335.227,New York,277.948,7.25,12.5,NA,12.25,12.5,5.814807914290052,5.627434045834824,2.5257286443082556,2.505525936990736,0.008565125497723258,0.004901396013902826,0,0,0,0,0,11,2021
2021-12-01,335.567,New York,278.802,7.25,12.5,NA,12.25,12.5,5.815821638411366,5.630501852461786,2.5257286443082556,2.505525936990736,0.0010137241213143966,0.003067806626962266,0,0,0.05448818528406951,0,0,12,2021
2022-01-01,337.654,New York,281.148,7.25,13.2,NA,13.1,13.2,5.822021702537383,5.638881221072503,2.580216829592325,2.5726122302071057,0.006200064126017146,0.008379368610716753,0.05448818528406951,0.06708629321636961,0,0,1,1,2022
2022-02-01,336.07,New York,283.716,7.25,13.2,NA,13.1,13.2,5.817319471598163,5.6479737378276225,2.580216829592325,2.5726122302071057,-0.00470223093922062,0.009092516755119462,0,0,0,0.05448818528406951,0,2,2022
2022-03-01,335.373,New York,287.504,7.25,13.2,NA,13.1,13.2,5.8152433452542835,5.661236773184098,2.580216829592325,2.5726122302071057,-0.0020761263438791033,0.013263035356475328,0,0,0,0,0,3,2022
2022-04-01,339.119,New York,289.109,7.25,13.2,NA,13.1,13.2,5.826351078231353,5.666803779634244,2.580216829592325,2.5726122302071057,0.01110773297706924,0.005567006450146295,0,0,0,0,0,4,2022
2022-05-01,341.316,New York,292.296,7.25,13.2,NA,13.1,13.2,5.832808734391932,5.677766987452919,2.580216829592325,2.5726122302071057,0.006457656160579361,0.010963207818674547,0,0,0,0,0,5,2022
2022-06-01,344.116,New York,296.311,7.25,13.2,NA,13.1,13.2,5.840978809833445,5.691409578426364,2.580216829592325,2.5726122302071057,0.00817007544151327,0.013642590973445223,0,0,0,0,0,6,2022
2022-07-01,346.473,New York,296.276,7.25,13.2,NA,13.1,13.2,5.847804893515953,5.691291452311412,2.580216829592325,2.5726122302071057,0.006826083682507367,-1.1812611495187753e-4,0,0,0,0,0,7,2022
2022-08-01,347.972,New York,296.171,7.25,13.2,NA,13.1,13.2,5.852122016767298,5.690936990220797,2.580216829592325,2.5726122302071057,0.004317123251345478,-3.544620906152929e-4,0,0,0,0,0,8,2022
2022-09-01,349.964,New York,296.808,7.25,13.2,NA,13.1,13.2,5.857830292050443,5.693085465107866,2.580216829592325,2.5726122302071057,0.005708275283144992,0.0021484748870692627,0,0,0,0,0,9,2022
2022-10-01,352.119,New York,298.012,7.25,13.2,NA,13.1,13.2,5.8639691866477435,5.697133754151028,2.580216829592325,2.5726122302071057,0.006138894597300215,0.004048289043161901,0,0,0,0,0,10,2022
2022-11-01,355.506,New York,297.711,7.25,13.2,NA,13.1,13.2,5.873542126738,5.6961232172887115,2.580216829592325,2.5726122302071057,0.009572940090256665,-0.0010105368623163358,0,0,0,0,0,11,2022
2022-12-01,356.802,New York,296.797,7.25,13.2,NA,13.1,13.2,5.87718100607131,5.693048403425429,2.580216829592325,2.5726122302071057,0.0036388793333097524,-0.003074813863282344,0,0,0.07302513501488983,0,0,12,2022
2023-01-01,359.527,New York,299.17,7.25,14.2,NA,14.165,14.2,5.884789278652457,5.701011973693533,2.653241964607215,2.65077413328248,0.0076082725811472685,0.007963570268104014,0.07302513501488983,0.07816190307537418,0,0,1,1,2023
2023-02-01,359.184,New York,300.84,7.25,14.2,NA,14.165,14.2,5.8838347920061125,5.706578561958202,2.653241964607215,2.65077413328248,-9.544866463446766e-4,0.005566588264668937,0,0,0,0.07302513501488983,0,2,2023
2023-03-01,363.701,New York,301.836,7.25,14.2,NA,14.165,14.2,5.896332101507998,5.709883823514177,2.653241964607215,2.65077413328248,0.012497309501885212,0.003305261555975214,0,0,0,0,0,3,2023
2023-04-01,365.015,New York,303.363,7.25,14.2,NA,14.165,14.2,5.89993844862849,5.714930108258265,2.653241964607215,2.65077413328248,0.003606347120491904,0.00504628474408797,0,0,0,0,0,4,2023
2023-05-01,365.661,New York,304.127,7.25,14.2,NA,14.165,14.2,5.9017066746775635,5.717445377325384,2.653241964607215,2.65077413328248,0.0017682260490738955,0.0025152690671186306,0,0,0,0,0,5,2023
2023-06-01,368.988,New York,305.109,7.25,14.2,NA,14.165,14.2,5.910764123186527,5.720669089812625,2.653241964607215,2.65077413328248,0.009057448508963617,0.0032237124872409595,0,0,0,0,0,6,2023
2023-07-01,368.822,New York,305.691,7.25,14.2,NA,14.165,14.2,5.91031414283169,5.722574787835338,2.653241964607215,2.65077413328248,-4.499803548370096e-4,0.0019056980227132314,0,0,0,0,0,7,2023
2023-08-01,370.322,New York,307.026,7.25,14.2,NA,14.165,14.2,5.914372897442931,5.7269324345549,2.653241964607215,2.65077413328248,0.0040587546112407225,0.004357646719562069,0,0,0,0,0,8,2023
2023-09-01,370.998,New York,307.789,7.25,14.2,NA,14.165,14.2,5.916196671757325,5.729414483274302,2.653241964607215,2.65077413328248,0.0018237743143938445,0.0024820487194014973,0,0,0,0,0,9,2023
2023-10-01,372.364,New York,307.671,7.25,14.2,NA,14.165,14.2,5.9198718704829965,5.729031030242599,2.653241964607215,2.65077413328248,0.003675198725671791,-3.8345303170306266e-4,0,0,0,0,0,10,2023
2023-11-01,375.272,New York,307.051,7.25,14.2,NA,14.165,14.2,5.927651096376654,5.7270138575686715,2.653241964607215,2.65077413328248,0.00777922589365776,-0.0020171726739270923,0,0,0,0,0,11,2023
2023-12-01,377.365,New York,306.746,7.25,14.2,NA,14.165,14.2,5.933212888835227,5.7260200435712,2.653241964607215,2.65077413328248,0.00556179245857269,-9.938139974714488e-4,0,0,0.05480823649499511,0,0,12,2023
2024-01-01,378.685,New York,308.417,7.25,15,NA,15.065000000000001,15,5.936704724933953,5.731452763386548,2.70805020110221,2.7123741725822645,0.00349183609872572,0.005432719815347653,0.05480823649499511,0.06160003929978464,0,0,1,1,2024
2024-02-01,378.117,New York,310.326,7.25,15,NA,15.065000000000001,15,5.9352036715365,5.737623357824919,2.70805020110221,2.7123741725822645,-0.0015010533974528784,0.006170594438371424,0,0,0,0.05480823649499511,0,2,2024
2024-03-01,378.338,New York,312.332,7.25,15,NA,15.065000000000001,15,5.935787975973082,5.744066724617764,2.70805020110221,2.7123741725822645,5.843044365825278e-4,0.006443366792844962,0,0,0,0,0,3,2024
2024-04-01,379.415,New York,313.548,7.25,15,NA,15.065000000000001,15,5.938630592829029,5.747952458400675,2.70805020110221,2.7123741725822645,0.002842616855947,0.003885733782911238,0,0,0,0,0,4,2024
2024-05-01,381.079,New York,314.069,7.25,15,NA,15.065000000000001,15,5.943006702714216,5.749612706990738,2.70805020110221,2.7123741725822645,0.004376109885186885,0.0016602485900625297,0,0,0,0,0,5,2024
2024-06-01,381.956,New York,314.175,7.25,15,NA,15.065000000000001,15,5.945305418726402,5.7499501555012085,2.70805020110221,2.7123741725822645,0.0022987160121861194,3.3744851047057267e-4,0,0,0,0,0,6,2024
2024-07-01,381.679,New York,314.54,7.25,15,NA,15.065000000000001,15,5.9445799412086116,5.75111125406258,2.70805020110221,2.7123741725822645,-7.254775177907291e-4,0.0011610985613712543,0,0,0,0,0,7,2024
2024-08-01,382.162,New York,314.796,7.25,15,NA,15.065000000000001,15,5.945844602478102,5.751924809982215,2.70805020110221,2.7123741725822645,0.0012646612694906523,8.135559196356112e-4,0,0,0,0,0,8,2024
2024-09-01,382.765,New York,315.301,7.25,15,NA,15.065000000000001,15,5.94742122384173,5.753527738128605,2.70805020110221,2.7123741725822645,0.0015766213636281279,0.0016029281463900702,0,0,0,0,0,9,2024
2024-10-01,383.254,New York,315.664,7.25,15,NA,15.065000000000001,15,5.948697954748991,5.754678356752613,2.70805020110221,2.7123741725822645,0.0012767309072607702,0.001150618624008004,0,0,0,0,0,10,2024
2024-11-01,385.128,New York,315.493,7.25,15,NA,15.065000000000001,15,5.953575746565169,5.754136494730378,2.70805020110221,2.7123741725822645,0.004877791816177535,-5.418620222350512e-4,0,0,0,0,0,11,2024
2024-12-01,387.583,New York,315.605,7.25,15,NA,15.065000000000001,15,5.9599300194056255,5.75449143168526,2.70805020110221,2.7123741725822645,0.006354272840456865,3.5493695488142407e-4,0,0,0.09531017980432477,0,0,12,2024
2025-01-01,387.488,New York,317.671,7.25,16.5,NA,15.995000000000001,16.5,5.959684880571956,5.761016256026316,2.803360380906535,2.7722761734014814,-2.451388336695004e-4,0.006524824341056501,0.09531017980432477,0.059902000819216816,0,0,1,1,2025
2025-02-01,388.878,New York,319.082,7.25,16.5,NA,15.995000000000001,16.5,5.963265669749278,5.765448123043844,2.803360380906535,2.7722761734014814,0.0035807891773220746,0.004431867017527402,0,0,0,0.09531017980432477,0,2,2025
2025-03-01,389.654,New York,319.799,7.25,16.5,NA,15.995000000000001,16.5,5.965259165859874,5.767692673440618,2.803360380906535,2.7722761734014814,0.0019934961105958493,0.002244550396774514,0,0,0,0,0,3,2025
2025-04-01,390.866,New York,320.795,7.25,16.5,NA,15.995000000000001,16.5,5.968364790249089,5.770802289835983,2.803360380906535,2.7722761734014814,0.0031056243892146895,0.0031096163953652223,0,0,0,0,0,4,2025
2025-05-01,393.426,New York,321.465,7.25,16.5,NA,15.995000000000001,16.5,5.974892994264215,5.772888673054749,2.803360380906535,2.7722761734014814,0.0065282040151259935,0.0020863832187654197,0,0,0,0,0,5,2025
2025-06-01,393.863,New York,322.561,7.25,16.5,NA,15.995000000000001,16.5,5.97600313309476,5.776292265636556,2.803360380906535,2.7722761734014814,0.0011101388305450044,0.0034035925818072243,0,0,0,0,0,6,2025
2025-07-01,394.673,New York,323.048,7.25,16.5,NA,15.995000000000001,16.5,5.978057573944382,5.777800918992904,2.803360380906535,2.7722761734014814,0.0020544408496228073,0.0015086533563479776,0,0,0,0,0,7,2025
2025-08-01,396.751,New York,323.976,7.25,16.5,NA,15.995000000000001,16.5,5.983308879882233,5.780669438974636,2.803360380906535,2.7722761734014814,0.005251305937850503,0.0028685199817317653,0,0,0,0,0,8,2025
2025-09-01,396.998,New York,324.8,7.25,16.5,NA,15.995000000000001,16.5,5.983931242891125,5.783209608287523,2.803360380906535,2.7722761734014814,6.223630088921794e-4,0.0025401693128870306,0,0,0,0,0,9,2025
2025-11-01,398.728,New York,324.122,7.25,16.5,NA,15.995000000000001,16.5,5.988279480163207,5.781119988127602,2.803360380906535,2.7722761734014814,0.004348237272082223,-0.0020896201599205355,0,0,0,0,0,11,2025
2025-12-01,399.692,New York,324.054,7.25,16.5,NA,15.995000000000001,16.5,5.990694250505716,5.78091016857165,2.803360380906535,2.7722761734014814,0.0024147703425088096,-2.098195559518956e-4,0,0,0.029852963149681333,0,0,12,2025
2026-01-01,400.89,New York,325.252,7.25,17,NA,16.46,17,5.99368707546108,5.7846002664897735,2.833213344056216,2.800933195248924,0.00299282495536346,0.0036900979181231364,0.029852963149681333,0.028657021847442454,0,0,1,1,2026
2026-02-01,402.531,New York,326.785,7.25,17,NA,16.46,17,5.997772112526376,5.7893024622996245,2.833213344056216,2.800933195248924,0.004085037065296504,0.004702195809850984,0,0,NA,0.029852963149681333,0,2,2026
